datetime,35kVÃÃÃÃÃÂ¾,110kVÃÃÃÃÃÂ¾,Â³ÃÂ±Â±ÃÂ¾,ÂµÂ³ÃÂ¯ÃÂ¾,ÂµÃ³ÃÃÃÂ¾,Â¸ÃÂ¹ÃÃÂ¯ÃÂ¾,ÃÃÂ¶Â¯ÃÂ§ÃÂº,ÃÃÂºÃÃÂ¾,ÃÃÃÂµÃÂ¾,ÃÃ¬ÃÃ¯ÃÂªÃÂ¾,SUM
2022/5/12 16:30,452.9782701,318.5273,62.54591429,139.4221,577.2030813,382.4062,93.1837,49.27,48.7546,294.3656471,2418.65681279
2022/5/12 16:45,432.340918,288.4304,66.85771429,121.7816,479.4403437,307.9466,100.8437,47.1716,44.0768,260.8111824,2149.7008583899997
2022/5/12 17:00,371.7067769,265.7747,50.48278571,103.6634,484.5376125,289.8572,87.3451,43.35118571,39.3208,227.4364176,1963.4759784199998
2022/5/12 17:15,261.2223704,172.0319,36.03188571,71.2211,297.6082,203.3518,58.4137,26.3956,25.42753333,155.5844588,1307.28854824
2022/5/12 17:30,190.520781,131.976,20.84361429,42.4123,214.0369375,166.9217,37.4155,18.3288,16.5493,87.77301765,926.77795044
2022/5/12 17:45,106.2753597,72.6153,13.51255714,28.2549,132.4327,97.5829,23.1916,10.8599,9.742766667,52.69552941,547.1635129169999
2022/5/12 18:00,71.2583843,48.9159,9.332042857,19.7042,78.6779,66.1302,15.4981,7.0079,7.348366667,38.64362941,362.516623234
2022/5/12 18:15,57.8586806,37.9427,4.495357143,12.9956,64.4547,48.6978,11.8639,5.1938,5.898166667,31.70713529,281.1078397
2022/5/12 18:30,20.7234,9.5354,0.845,2.66574,23.0329,13.696,4.5317,1.3556,1.6906,9.711023529,87.787363529
2022/5/12 18:45,20.7234,9.5354,0.845,2.66574,23.0329,13.696,4.5317,1.3556,1.6906,9.711023529,87.787363529
2022/5/12 19:00,11.9254,6.7942,0.8611,2.07882,16.6099,9.1441,2.913716,1.021,0.8433,4.702070588,56.893606588
2022/5/12 19:15,1.8468,0.6805,0.1176,0.0906,2.1607,1.0167,0.8943,0.1969,0.1453,1.414217647,8.563617647000001
2022/5/12 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/12 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 0:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 2:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 2:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 3:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 3:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 4:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 4:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 5:15,0.0604,0.2773,0.0,0.0254,0.2747,0.0206,0.0,0.0,0.0089,0.0713,0.7385999999999999
2022/5/13 5:30,9.7577,5.0238,0.5713,0.8652,10.3751,6.166,2.1492,0.996,1.4055,3.097211765,40.40701176500001
2022/5/13 5:45,41.5947401,23.9572,3.4674,6.7917,46.3288,26.9184,8.9275,3.4044,4.6203,16.61213529,182.62257539000004
2022/5/13 6:00,103.2361701,64.6366,8.507042857,21.9798,83.82963125,66.0204,20.229,9.2483,10.49543333,37.21379412,425.396171657
2022/5/13 6:15,178.1271228,121.101,15.15425714,39.0422,147.6962,131.5834,31.4914,15.9599,16.83743333,57.67445294,754.66736621
2022/5/13 6:30,200.7530282,152.4445,23.05584286,45.7126,234.9192438,178.60755,32.7537,20.5037,21.43206667,72.15340588,982.3356374099999
2022/5/13 6:45,205.2538678,147.8072,26.96585714,56.8881,294.6565,184.7631,31.5371,19.0669,23.16023333,93.73780588,1083.8366641500002
2022/5/13 7:00,223.0190156,198.4473,26.53088571,74.086,367.0317938,270.1004,38.6999,20.7407,24.592,114.7832706,1358.0312657100003
2022/5/13 7:15,271.2973654,220.5199,31.03395714,71.5653,357.7753,398.2212,53.643,27.4449,31.23233333,161.3336294,1624.06688527
2022/5/13 7:30,306.5280851,236.0639,43.8617,98.8729,427.3114313,344.515,73.3598,34.3275,38.30396667,201.0674294,1804.21171247
2022/5/13 7:45,347.1919586,245.1076,47.75924286,107.3131,467.1955,305.86645,84.2367,38.6872,41.60196667,288.8787706,1973.8384887299999
2022/5/13 8:00,590.9061582,339.3299,102.0594286,182.7795,527.9412313,378.4913,196.3586,74.3381,78.86433333,465.7117647,2936.7803161300003
2022/5/13 8:15,838.5771824,602.2871,136.6270843,281.41082,1236.4417,563.5862,186.6367,109.7702,110.1160333,548.7018118,4614.1548318
2022/5/13 8:30,1123.985641,783.7381,149.9508429,315.4576,1357.401244,718.6871,243.6088,124.3825,120.3473333,628.0293529,5565.5885141
2022/5/13 8:45,1205.254952,857.6024,162.1096714,356.9855,1470.8063,947.0574,264.616,134.4819,132.6211,708.6804706,6240.215694
2022/5/13 9:00,1312.746377,932.0811,180.1365857,391.2685,1601.659544,1015.57605,290.8901,147.8943,147.1986667,781.1557353,6800.606958699999
2022/5/13 9:15,1433.387843,1038.8762,194.4879714,421.459,1707.4013,1098.916,307.0723738,162.5042,139.0016667,851.2081,7354.314654899999
2022/5/13 9:30,1530.397839,1089.5512,207.2075,450.6245,1826.7161,1191.3818,331.3827007,172.7019,166.1918667,919.7369588,7885.8923652
2022/5/13 9:45,1618.984696,1151.5809,223.1718,482.6336,1918.4128,1256.95725,349.8357067,181.0628,173.7332667,974.0650647,8330.437884099998
2022/5/13 10:00,1688.874804,1186.0147,235.3992857,509.2409,2014.052725,1312.7294,366.587684,188.5002,181.6882,1029.977024,8713.064922700001
2022/5/13 10:15,1766.815034,1247.7462,239.6120571,534.6788,2084.2178,1360.5701,382.3589938,196.7961,189.1176,1076.965459,9078.878143899998
2022/5/13 10:30,1832.641284,1277.6467,253.9540714,551.437,2179.056819,1424.91535,398.4662475,205.1615,196.9265667,1124.582359,9444.7878976
2022/5/13 10:45,1878.167174,1318.9273,260.2871571,570.9302,2256.5587,1403.4065,408.5016707,204.7732,201.2991667,1158.3345,9661.185568500001
2022/5/13 11:00,1927.195258,1378.1718,268.3209,584.0109,2297.157306,1461.86955,423.390759,216.1793,207.0451,1188.776812,9952.117685
2022/5/13 11:15,1974.841138,1429.8687,271.8070143,598.0951,2318.5915,1477.2588,433.5695322,212.763028,186.4867333,1222.394676,10125.676221799999
2022/5/13 11:30,2010.384454,1366.2569,269.7261857,608.7907,2350.540688,1506.1945,441.318089,222.356152,190.052,1227.1519,10192.771568700002
2022/5/13 11:45,2035.705626,1423.725,273.6738714,610.2912,2385.528769,1482.5283,453.1757,219.447312,216.2870333,1261.508465,10361.8712767
2022/5/13 12:00,2054.546995,1429.7698,276.6300429,621.651,2388.450613,1481.26125,457.343,220.23492,219.8371333,1270.9455,10420.6702542
2022/5/13 12:15,2038.929769,1440.3682,275.7512571,615.6671,2402.4308,1484.7976,450.3335,210.235112,193.3636,1284.851535,10396.728473100002
2022/5/13 12:30,2016.117402,1426.0787,283.6885571,617.8987,2393.643944,1479.9872,459.5155,208.470852,219.1877333,1286.5371,10391.125688399998
2022/5/13 12:45,2042.362636,1440.3545,277.8806,610.5584,2404.825462,1500.328,459.7553,225.759296,219.2473333,1256.544735,10437.6162623
2022/5/13 13:00,2050.458945,1422.4113,285.4174714,604.8214,2371.6215,1500.9848,459.1275,207.02866,189.0021667,1267.906635,10358.7803781
2022/5/13 13:15,2033.958549,1438.3326,276.0150857,604.8424,2371.6578,1465.2644,454.1575,222.4496,216.5885,1235.449312,10318.7157467
2022/5/13 13:30,1999.834241,1421.2437,270.619,600.8277,2353.920212,1505.17635,447.2321,213.4125,213.0508667,1208.651794,10233.9684637
2022/5/13 13:45,1950.932925,1372.4255,277.9337429,591.383,2308.621256,1447.8425,439.4864,210.4441,207.1025,1134.507029,9940.678952900003
2022/5/13 14:00,1907.328023,1338.1645,261.8167571,578.6857,2262.010163,1460.6459,430.8387,208.4208,202.4652,1167.727629,9818.103372099999
2022/5/13 14:15,1865.24005,1326.2706,263.6349714,550.2869,2204.1348,1401.27075,419.8917,198.2444,197.8628333,1128.459759,9555.296763699998
2022/5/13 14:30,1793.951062,1273.8701,254.0458143,543.3959,2117.207575,1392.48195,397.750762,194.802,192.8591,1075.866329,9236.230592299999
2022/5/13 14:45,1717.375903,1222.3487,250.8077143,505.3512,2043.670788,1347.39125,398.9149,191.5146,185.1020333,913.7355118,8776.2126004
2022/5/13 15:00,1648.00945,1170.7184,242.4482571,477.6388,1943.476344,1308.69715,319.7641,183.9845,176.7995333,1000.932271,8472.4688054
2022/5/13 15:15,1552.744421,1120.104,216.7367,425.84266,1842.2425,1264.1371,358.3958,173.3921,166.0606667,875.7627118,7995.418659500001
2022/5/13 15:30,1405.054219,1040.3338,218.2760714,385.8364,1750.164119,1173.0789,359.0771,110.8568,153.3545333,747.0455765,7343.077519200001
2022/5/13 15:45,1348.233122,834.0639,155.7336429,415.6082,1625.13145,1088.7669,245.1969,111.2125,120.8717,829.0986882,6773.9170031
2022/5/13 16:00,1049.18361,775.4699,103.4341,274.6284,1387.868969,908.2319,317.3122,107.4437,103.012,757.8302353,5784.4150143
2022/5/13 16:15,948.4666768,719.8766,173.4202286,286.306,1311.1664,913.1697,188.735,105.1046,114.0869,537.1595176,5297.491623
2022/5/13 16:30,837.9694356,671.5043,159.1712429,234.4989,1122.147094,818.6344,134.0822,96.2475,69.6174,481.1757118,4625.048184299999
2022/5/13 16:45,536.3609384,459.489,145.7827714,228.3328,898.3118062,720.5823,199.7316,98.7894,72.85753333,465.7417,3825.97984933
2022/5/13 17:00,552.1460101,439.2201,88.93908571,194.4852,835.8688,588.3356,190.4432,72.1127,75.12836667,360.2262529,3396.90531538
2022/5/13 17:15,576.488126,408.9924,107.8172571,168.7903,578.146375,498.9245,154.595,49.9883,63.37823333,348.7186412,2955.8391326299998
2022/5/13 17:30,479.0872675,327.5253,87.75792857,92.8211,489.2064375,394.0833,126.6105,54.1154,49.02383333,283.8218412,2384.0529081
2022/5/13 17:45,357.6068468,234.6211,66.392,75.6261,383.1636,293.6746,95.9568,41.5754,35.0272,223.6305353,1807.2741820999997
2022/5/13 18:00,264.9035983,160.4131,47.2148,67.61725,239.7516,212.028,66.7414,28.7905,22.78693333,159.2197176,1269.4668992299999
2022/5/13 18:15,179.312415,103.3179,34.01742857,47.83296,153.3807,140.0605,47.0079,18.6856,16.0153,115.0700882,854.70079177
2022/5/13 18:30,73.4241455,43.7406,13.39737143,19.40087,74.5265,57.3405,18.8197,7.2145,6.6891,44.95749412,359.51078105
2022/5/13 18:45,73.4241455,43.7406,13.39737143,19.40087,74.5265,57.3405,18.8197,7.2145,6.6891,44.95749412,359.51078105
2022/5/13 19:00,45.1609533,27.2399,4.3363,11.29653,49.8944,34.6163,10.8958,4.3813,3.864533333,25.81958824,217.505604873
2022/5/13 19:15,21.2252216,11.7053,1.3893,3.51326,23.8116,16.6285,5.3326,1.8228,1.4902,10.09560235,97.01438395
2022/5/13 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/13 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 0:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 2:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 2:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 3:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 3:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 4:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 4:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 5:15,1.4482,0.7105,0.1006,0.1595,1.6888,0.7571,0.3433,0.038,0.136,0.4843,5.866300000000001
2022/5/14 5:30,10.869,5.8254,0.7036,2.0471,12.91,7.4565,2.5442,0.9732,1.4963,5.327123529,50.152423529
2022/5/14 5:45,37.6296946,23.9235,2.8578,10.26765,47.1746,29.7551,8.2171,3.3712,5.2493,17.59728824,186.04323284
2022/5/14 6:00,84.2562338,54.1357,10.37032857,22.8438,102.0559312,67.369,17.4254,8.6241,10.4844,40.32216471,417.8870582800001
2022/5/14 6:15,137.1661243,31.0545,15.31932857,39.53749,175.0328,109.8859,28.9337,14.4352,17.7248,73.27542353,642.3652664
2022/5/14 6:30,197.7579916,122.5783442,28.07801429,56.7812,257.8770125,160.7331,43.0347,22.293,24.98096667,116.1368824,1030.25121166
2022/5/14 6:45,252.1631776,149.2912662,37.16937143,76.53829,343.543688,202.1986,57.9666,29.5828,31.79453333,153.3989059,1333.64723246
2022/5/14 7:00,326.7795694,239.8303834,46.03434286,101.96055,426.86491,251.2609,72.2376,37.0354,38.23016667,189.7459235,1729.97974583
2022/5/14 7:15,424.4691251,317.87817,60.283,119.65667,529.429328,324.4405,93.3513,48.5771,48.393,240.4922412,2206.9704343
2022/5/14 7:30,457.6857224,356.9103293,68.80757143,148.12027,582.6773235,374.608,104.5369,52.9906,52.97506667,294.1168412,2493.4286245000003
2022/5/14 7:45,534.7545146,406.0105043,78.75942857,196.25869,709.1010437,415.47155,123.9105,61.9108,65.76506667,357.1596588,2949.1017566399996
2022/5/14 8:00,664.612743,513.6341202,88.83087143,224.72105,878.960675,539.098,149.4126,74.7626,79.8712,380.5227353,3594.4265949300006
2022/5/14 8:15,811.4052963,671.4655582,129.5385286,267.0798,1079.208,599.6593,207.7102,101.0608,107.1678333,552.8666353,4527.161951700001
2022/5/14 8:30,1090.8351,838.5218775,154.6235714,321.50816,1390.690906,725.1697,257.6198,131.2114,124.1577,639.5103882,5673.848603100001
2022/5/14 8:45,1213.121708,879.091517,163.1095,361.13735,1476.127427,888.2484,275.4453,140.0448,133.9288,703.0047412,6233.2595432
2022/5/14 9:00,1217.68221,938.2762398,181.4694429,389.0398,1622.249581,966.84305,283.7987,143.5714,148.1132,780.2142824,6671.2579061
2022/5/14 9:15,1382.963064,1040.014447,197.9898143,424.69698,1741.543787,1091.2597,311.5479,159.5244,157.4504333,839.4853294,7346.475855000001
2022/5/14 9:30,1525.264563,1098.620549,208.8141571,455.22126,1846.229394,1152.4579,337.7938,171.8796,165.324,896.9797235,7858.5849466
2022/5/14 9:45,1599.407461,1168.352716,219.9051143,478.00048,1933.881481,1215.7627,358.487,175.9677,173.4173667,956.4209765,8279.602995500001
2022/5/14 10:00,1701.990515,1231.968027,231.5410429,501.77079,1990.204594,1308.8161,372.7638,185.985,182.4861667,1005.744271,8713.2703066
2022/5/14 10:15,1766.222955,1267.429265,239.5766143,526.84929,2088.598,1365.8775,387.3789,195.0913,189.3211333,1058.743412,9085.0883696
2022/5/14 10:30,1826.020738,1326.696648,245.3766571,545.29602,2181.843081,1376.394,402.6617,196.5779,195.1498667,1101.641147,9397.657757800001
2022/5/14 10:45,1865.959406,1357.859553,255.7139,556.79263,2193.490669,1411.2243,413.158,207.0795,200.9209333,1129.715741,9591.9146323
2022/5/14 11:00,1927.545318,1393.55224,254.5009,560.57209,2216.426425,1442.7939,425.5729,205.998,180.2177,1146.741529,9753.921002
2022/5/14 11:15,1987.865646,1209.540696,263.0538,573.3624,2306.6983,1440.8694,440.2715,213.6523,182.9781333,1131.414147,9749.706322299999
2022/5/14 11:30,1963.910885,1324.473318,266.3517714,562.7204,2345.206188,1511.82025,438.0648,219.2045,213.3752333,1081.574965,9926.702310699999
2022/5/14 11:45,2028.062091,1316.877835,255.7737286,614.4296,2267.711106,1492.8587,404.1064,216.753,207.9904,918.3040176,9722.8668782
2022/5/14 12:00,2159.122026,1342.143998,282.4959143,597.21338,2314.576231,1454.1166,377.1384,132.4151,193.8868333,770.3152118,9623.4236944
2022/5/14 12:15,1432.191058,1375.798889,280.0384714,394.2047,2308.6826,1401.8648,371.789,132.9241,198.0746667,1054.428353,8949.996638100001
2022/5/14 12:30,1620.669542,1172.620781,280.2908857,524.27826,1885.308081,855.8752,309.4629,128.6802,219.9166667,865.1459706,7862.248487000001
2022/5/14 12:45,1344.959945,541.335075,88.58852857,544.74,2048.820224,1279.85965,306.4929,217.1925,195.1201333,965.9558353,7533.064791170001
2022/5/14 13:00,1346.162911,502.41681,127.2825714,238.0694,1696.397,1500.3634,484.4989,217.3852,183.9753333,653.3245706,6949.876096299999
2022/5/14 13:15,1208.217186,1383.624089,151.2289571,610.2885,781.198688,1365.8145,314.73,180.0191,136.9736333,836.0237176,6968.1183710000005
2022/5/14 13:30,1608.123055,1236.158938,135.0944857,470.355,1108.334522,1077.3827,300.0449,125.9549,61.16583333,569.9811,6692.59543403
2022/5/14 13:45,1581.816954,1208.20974,231.3444857,451.2633,1002.530869,676.58655,370.7806,205.5976,83.22283333,709.415,6520.76793203
2022/5/14 14:00,1159.043974,1291.856688,93.47878571,369.6089,1290.659172,705.0713,253.7787,151.0153,133.2253,506.5342647,5954.272384409999
2022/5/14 14:15,933.4592049,369.6331804,177.6961143,397.3368,1756.284336,993.6099,243.6054,115.1931,124.3842333,470.9065353,5582.108804200001
2022/5/14 14:30,878.4126936,536.86325,142.6422429,210.4817,1480.3918,888.3918,135.738,177.1304,138.6095333,328.7893353,4917.450755100001
2022/5/14 14:45,572.5330748,392.484825,125.2024,314.8552,1089.293269,867.3372,138.2287,127.4346,127.9235333,547.8335824,4303.1263845
2022/5/14 15:00,1035.867538,484.9776058,253.3073857,370.741,1309.3904,738.4357,219.0358,165.3554,175.0240667,767.7584059,5519.8933021
2022/5/14 15:15,1102.035044,439.9242313,97.94772857,349.149,1138.169664,879.5605,346.0912,163.6197,65.7724,830.7690647,5413.03853257
2022/5/14 15:30,1394.252693,936.9152383,70.64384286,329.7459,1235.362122,1174.4173,355.8678,144.915,45.705,481.6428941,6169.46779026
2022/5/14 15:45,1114.410118,176.6311,67.63417143,124.5876,1127.817437,462.8311,176.8651,72.9313,53.76653333,607.7117118,3985.1861715600003
2022/5/14 16:00,562.8304808,135.4168,204.0428857,280.8362,927.7647187,447.6124,205.827,98.9219,95.10696667,477.4072235,3435.76657537
2022/5/14 16:15,1032.630399,253.7083,159.8353286,214.8232,1257.5136,485.6568,213.0993,130.1328,73.58843333,285.0718471,4106.060008029999
2022/5/14 16:30,816.8228546,300.7788,67.5459,242.8555,590.240225,749.6922,140.362,67.2191,36.04133333,584.1867412,3595.74465413
2022/5/14 16:45,647.685347,364.1843,157.6022143,103.517,608.3766375,503.7138,223.9403,120.0425,72.1243,483.8487529,3285.0351517000004
2022/5/14 17:00,775.855609,305.9517,38.02605714,199.2619,469.6878313,593.5919,126.9749,53.434,34.91886667,246.9972647,2844.7000288100003
2022/5/14 17:15,506.2276392,241.7025,19.37984286,163.2938,662.7612,487.839,75.271,18.0172,23.982,198.6586556,2397.1328376600004
2022/5/14 17:30,578.2497903,258.3073,19.52817143,132.7054,485.6312437,170.4584,140.7128,30.1905,16.95613333,191.8888222,2024.6285609600002
2022/5/14 17:45,408.7134134,248.4981,14.80482857,79.506,339.6259388,241.579,104.8087,14.5411,13.35366667,138.9759176,1604.4066650399998
2022/5/14 18:00,272.2755068,181.3224,18.46991429,28.8076,183.7161,189.5658,55.9376,17.5407,14.0378,141.4450778,1103.11849889
2022/5/14 18:15,211.2340292,140.4562,16.14415714,30.91666,98.347,149.631,50.3605,16.9774,9.857,98.11486667,822.0388130099999
2022/5/14 18:30,149.7882353,108.5698,22.23267143,15.14798,66.9839,68.5261,39.5957,20.3279,9.667,62.4966,563.33588673
2022/5/14 18:45,149.7882353,108.5698,22.23267143,15.14798,66.9839,68.5261,39.5957,20.3279,9.667,62.4966,563.33588673
2022/5/14 19:00,59.5603795,61.1143,6.017,10.68688,58.1058,90.8379,11.9124,6.5495,4.481866667,20.7943,330.060326167
2022/5/14 19:15,22.258,13.0879,2.3299,4.1569,25.472,26.0557,5.2404,1.9018,1.5749,8.5506,110.62809999999999
2022/5/14 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/5/14 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
